Column_,Row,Grid_Code,Location,elevation,latitude,depth,PWP,FC,SAT,SWinit,OC_topsoil,OC_subsoil,BD_topsoil,BD_subsoil,Sand_topsoil,Clay_topsoil,Silt_topsoil,Sand_subsoil,Clay_subsoil,Silt_subsoil
116,164,164116,164_116,473,64.96,1.3,0.095,0.122,0.368,0.1139,2.18,0.39,1.73,1.74,65,10,25,65,10,25
116,166,166116,166_116,360,65.41,1.3,0.095,0.186,0.432,0.1587,1.97,0.41,1.73,1.7,65,10,25,65,10,25
116,167,167116,167_116,420,65.63,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.73,1.7,65,10,25,65,10,25
116,168,168116,168_116,347,65.86,1.3,0.148,0.239,0.382,0.2117,1.97,0.41,1.42,1.43,60,30,10,60,30,10
116,169,169116,169_116,180,66.09,1.3,0.095,0.186,0.432,0.1587,1.97,0.41,1.73,1.7,65,10,25,65,10,25
116,170,170116,170_116,220,66.31,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.73,1.7,65,10,25,65,10,25
116,171,171116,171_116,360,66.54,0.5,0.095,0.331,0.577,0.2602,1.04,0.41,1.6,1.58,65,10,25,65,10,25
116,172,172116,172_116,160,66.76,1.3,0.095,0.175,0.421,0.151,2.18,0.39,1.73,1.74,65,10,25,65,10,25
116,173,173116,173_116,55,66.99,1.3,0.095,0.175,0.421,0.151,2.18,0.39,1.73,1.74,65,10,25,65,10,25
116,174,174116,174_116,3,67.21,1.3,0.095,0.175,0.421,0.151,0.5,0.23,1.7,1.7,65,10,25,65,10,25
116,178,178116,178_116,50,68.12,1.3,0.095,0.104,0.35,0.1013,0.5,0.23,1.7,1.7,65,10,25,65,10,25
116,179,179116,179_116,10,68.34,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.6,1.58,65,10,25,65,10,25
117,44,44117,44_117,72,37.94,0.7,0.197,0.358,0.504,0.3097,1.2,0.58,1.26,1.22,35,35,30,35,35,30
117,60,60117,60_117,16,41.56,1.3,0.095,0.187,0.433,0.1594,0.7,0.4,1.6,1.48,65,10,25,65,10,25
117,61,61117,61_117,10,41.79,1.3,0.148,0.24,0.383,0.2124,0.83,0.4,1.4,1.38,60,30,10,60,30,10
117,62,62117,62_117,106,42.02,1.3,0.095,0.187,0.433,0.1594,0.7,0.4,1.59,1.48,65,10,25,65,10,25
117,63,63117,63_117,221,42.24,1.3,0.095,0.187,0.433,0.1594,0.7,0.4,1.59,1.48,65,10,25,65,10,25
117,64,64117,64_117,104,42.47,1.3,0.186,0.304,0.449,0.2686,1,0.43,1.39,1.38,60,30,10,35,35,30
117,65,65117,65_117,276,42.69,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.35,60,30,10,60,30,10
117,66,66117,66_117,215,42.92,1.3,0.148,0.24,0.383,0.2124,0.79,0.4,1.4,1.38,60,30,10,60,30,10
117,67,67117,67_117,267,43.14,1.3,0.148,0.271,0.414,0.2341,1,0.4,1.4,1.38,60,30,10,60,30,10
117,68,68117,68_117,291,43.37,1.3,0.148,0.276,0.419,0.2376,0.83,0.4,1.4,1.35,60,30,10,60,30,10
117,69,69117,69_117,388,43.59,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.35,60,30,10,60,30,10
117,70,70117,70_117,411,43.82,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.35,60,30,10,60,30,10
117,71,71117,71_117,31,44.05,1.3,0.148,0.276,0.419,0.2376,0.74,0.43,1.4,1.38,60,30,10,60,30,10
117,72,72117,72_117,8,44.27,1.3,0.095,0.187,0.433,0.1594,0.7,0.4,1.6,1.48,65,10,25,65,10,25
117,73,73117,73_117,3,44.5,1.3,0.197,0.289,0.435,0.2614,1.19,0.55,1.24,1.24,35,35,30,35,35,30
117,74,74117,74_117,2,44.72,1.3,0.148,0.29,0.433,0.2474,0.86,0.38,1.4,1.4,60,30,10,60,30,10
117,75,75117,75_117,2,44.95,1.3,0.148,0.29,0.433,0.2474,0.86,0.38,1.4,1.4,60,30,10,60,30,10
117,76,76117,76_117,2,45.17,1.3,0.148,0.211,0.354,0.1921,1,0.37,1.4,1.38,60,30,10,60,30,10
117,77,77117,77_117,1,45.4,0.7,0.095,0.212,0.458,0.1769,0.86,0.37,1.4,1.4,65,10,25,65,10,25
117,78,78117,78_117,5,45.62,1.3,0.197,0.289,0.435,0.2614,1.19,0.55,1.24,1.24,35,35,30,35,35,30
117,79,79117,79_117,20,45.85,1.3,0.148,0.247,0.39,0.2173,0.65,0.41,1.4,1.38,60,30,10,60,30,10
117,80,80117,80_117,73,46.07,0.7,0.148,0.332,0.475,0.2768,0.65,0.43,1.4,1.38,60,30,10,60,30,10
117,81,81117,81_117,910,46.3,1.3,0.148,0.206,0.349,0.1886,1,0.37,1.4,1.38,60,30,10,60,30,10
117,82,82117,82_117,1191,46.52,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.4,1.38,60,30,10,60,30,10
117,83,83117,83_117,1559,46.75,1.3,0.148,0.259,0.402,0.2257,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,84,84117,84_117,1544,46.97,0.7,0.148,0.309,0.452,0.2607,1.45,0.4,1.41,1.42,60,30,10,60,30,10
117,85,85117,85_117,1332,47.2,0.7,0.148,0.309,0.452,0.2607,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,86,86117,86_117,1061,47.42,0.7,0.148,0.325,0.468,0.2719,1,0.37,1.4,1.38,60,30,10,60,30,10
117,88,88117,88_117,535,47.87,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
117,89,89117,89_117,484,48.1,1.3,0.148,0.283,0.426,0.2425,0.98,0.37,1.4,1.35,60,30,10,60,30,10
117,90,90117,90_117,433,48.32,1.3,0.148,0.24,0.383,0.2124,0.74,0.37,1.41,1.35,60,30,10,60,30,10
117,91,91117,91_117,444,48.55,1.3,0.148,0.24,0.383,0.2124,0.74,0.37,1.41,1.35,60,30,10,60,30,10
117,92,92117,92_117,346,48.77,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
117,93,93117,93_117,323,49,1.3,0.148,0.283,0.426,0.2425,1.07,0.4,1.41,1.42,60,30,10,60,30,10
117,94,94117,94_117,404,49.22,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,95,95117,95_117,480,49.44,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,96,96117,96_117,499,49.67,1.3,0.148,0.271,0.414,0.2341,1,0.5,1.41,1.42,60,30,10,60,30,10
117,97,97117,97_117,551,49.89,1.3,0.148,0.271,0.414,0.2341,0.99,0.37,1.41,1.42,60,30,10,60,30,10
117,98,98117,98_117,472,50.12,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,99,99117,99_117,640,50.34,1.3,0.148,0.261,0.404,0.2271,1,0.39,1.41,1.42,60,30,10,60,30,10
117,100,100117,100_117,493,50.57,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,101,101117,101_117,343,50.79,1.3,0.148,0.276,0.419,0.2376,1.16,0.47,1.41,1.38,60,30,10,60,30,10
117,102,102117,102_117,239,51.02,1.3,0.148,0.285,0.428,0.2439,0.99,0.29,1.41,1.33,60,30,10,60,30,10
117,103,103117,103_117,159,51.24,1.3,0.148,0.283,0.426,0.2425,0.99,0.36,1.4,1.35,60,30,10,60,30,10
117,104,104117,104_117,111,51.47,1.3,0.148,0.283,0.426,0.2425,0.93,0.37,1.49,1.42,60,30,10,60,30,10
117,105,105117,105_117,74,51.69,1.3,0.148,0.287,0.43,0.2453,0.65,0.43,1.4,1.4,60,30,10,60,30,10
117,106,106117,106_117,99,51.92,1.3,0.095,0.217,0.463,0.1804,0.74,0.37,1.57,1.48,65,10,25,65,10,25
117,107,107117,107_117,58,52.14,1.3,0.095,0.217,0.463,0.1804,0.9,0.27,1.58,1.51,65,10,25,65,10,25
117,108,108117,108_117,35,52.36,1.3,0.095,0.217,0.463,0.1804,1.5,0.39,1.58,1.51,65,10,25,65,10,25
117,109,109117,109_117,33,52.59,1.3,0.095,0.217,0.463,0.1804,0.9,0.27,1.58,1.51,65,10,25,65,10,25
117,110,110117,110_117,41,52.81,1.3,0.095,0.217,0.463,0.1804,0.9,0.3,1.58,1.51,65,10,25,65,10,25
117,111,111117,111_117,64,53.04,1.3,0.095,0.189,0.435,0.1608,0.7,0.27,1.65,1.52,65,10,25,65,10,25
117,112,112117,112_117,67,53.26,1.3,0.095,0.183,0.429,0.1566,0.83,0.28,1.58,1.51,65,10,25,65,10,25
117,113,113117,113_117,67,53.49,1.3,0.136,0.271,0.438,0.2305,0.74,0.3,1.58,1.45,65,10,25,60,30,10
117,114,114117,114_117,53,53.71,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
117,115,115117,115_117,15,53.94,1.3,0.148,0.283,0.426,0.2425,0.9,0.36,1.4,1.35,60,30,10,60,30,10
117,116,116117,116_117,14,54.16,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.35,60,30,10,60,30,10
117,117,117117,117_117,7,54.38,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.35,60,30,10,60,30,10
117,118,118117,118_117,1,54.61,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.38,60,30,10,60,30,10
117,121,121117,121_117,12,55.28,0.7,0.148,0.332,0.475,0.2768,0.65,0.43,1.39,1.38,60,30,10,60,30,10
117,122,122117,122_117,27,55.51,0.7,0.148,0.332,0.475,0.2768,0.65,0.43,1.39,1.38,60,30,10,60,30,10
117,123,123117,123_117,14,55.73,0.7,0.148,0.332,0.475,0.2768,0.65,0.43,1.39,1.38,60,30,10,60,30,10
117,124,124117,124_117,54,55.96,0.7,0.148,0.315,0.458,0.2649,1,0.43,1.4,1.42,60,30,10,60,30,10
117,125,125117,125_117,26,56.18,0.7,0.148,0.315,0.458,0.2649,1,0.37,1.4,1.42,60,30,10,60,30,10
117,126,126117,126_117,56,56.4,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,127,127117,127_117,36,56.63,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,128,128117,128_117,126,56.85,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,129,129117,129_117,142,57.08,1.3,0.095,0.173,0.419,0.1496,0.4,0.21,1.71,1.71,65,10,25,65,10,25
117,130,130117,130_117,162,57.3,1.3,0.148,0.226,0.369,0.2026,1.39,0.5,1.41,1.54,60,30,10,60,30,10
117,131,131117,131_117,172,57.53,1.3,0.148,0.226,0.369,0.2026,1.45,0.5,1.41,1.54,60,30,10,60,30,10
117,132,132117,132_117,206,57.75,0.5,0.148,0.294,0.437,0.2502,1.45,0.6,1.41,1.42,60,30,10,60,30,10
117,133,133117,133_117,191,57.98,1.3,0.148,0.204,0.347,0.1872,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,134,134117,134_117,101,58.2,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,135,135117,135_117,72,58.42,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,136,136117,136_117,52,58.65,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,137,137117,137_117,48,58.87,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,138,138117,138_117,57,59.1,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,139,139117,139_117,57,59.32,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,140,140117,140_117,75,59.55,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
117,141,141117,141_117,79,59.77,0.5,0.148,0.468,0.611,0.372,1.45,0.6,1.41,1.54,60,30,10,60,30,10
117,142,142117,142_117,139,60,0.5,0.095,0.221,0.467,0.1832,1.39,0.5,1.71,1.71,65,10,25,65,10,25
117,143,143117,143_117,208,60.22,1.3,0.095,0.143,0.389,0.1286,0.4,0.21,1.71,1.71,65,10,25,65,10,25
117,144,144117,144_117,330,60.45,0.5,0.095,0.221,0.467,0.1832,1.65,0.58,1.78,1.74,65,10,25,65,10,25
117,145,145117,145_117,374,60.67,1.3,0.095,0.143,0.389,0.1286,0.4,0.21,1.71,1.71,65,10,25,65,10,25
117,146,146117,146_117,419,60.9,0.5,0.095,0.221,0.467,0.1832,1.65,0.39,1.73,1.74,65,10,25,65,10,25
117,147,147117,147_117,417,61.12,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,148,148117,148_117,443,61.35,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,150,150117,150_117,603,61.79,1.3,0.095,0.143,0.389,0.1286,0.4,0.21,1.71,1.71,65,10,25,65,10,25
117,151,151117,151_117,551,62.02,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,152,152117,152_117,477,62.24,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,153,153117,153_117,483,62.47,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,154,154117,154_117,540,62.69,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,156,156117,156_117,445,63.14,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,157,157117,157_117,328,63.37,0.5,0.148,0.352,0.495,0.2908,2.95,0.81,1.4,1.54,60,30,10,60,30,10
117,158,158117,158_117,366,63.59,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,159,159117,159_117,557,63.82,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,160,160117,160_117,408,64.04,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,161,161117,161_117,590,64.27,1.3,0.095,0.186,0.432,0.1587,1.97,0.91,1.73,1.7,65,10,25,65,10,25
117,162,162117,162_117,360,64.49,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
117,163,163117,163_117,437,64.72,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,164,164117,164_117,560,64.95,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
117,166,166117,166_117,600,65.4,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.73,1.7,65,10,25,65,10,25
117,167,167117,167_117,392,65.62,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
117,168,168117,168_117,400,65.85,0.5,0.095,0.331,0.577,0.2602,1.97,0.91,1.73,1.7,65,10,25,65,10,25
117,169,169117,169_117,550,66.07,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
117,170,170117,170_117,180,66.3,1.3,0.148,0.239,0.382,0.2117,1.97,0.41,1.42,1.43,60,30,10,60,30,10
117,171,171117,171_117,460,66.52,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
117,172,172117,172_117,580,66.75,1.3,0.148,0.239,0.382,0.2117,1.04,0.41,1.42,1.43,60,30,10,60,30,10
117,173,173117,173_117,334,66.97,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
117,174,174117,174_117,60,67.2,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
117,175,175117,175_117,80,67.43,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.73,1.7,65,10,25,65,10,25
117,178,178117,178_117,20,68.1,0.5,0.095,0.119,0.365,0.1118,0.7,0.31,1.6,1.58,65,10,25,65,10,25
117,179,179117,179_117,40,68.33,1.3,0.095,0.393,0.639,0.3036,0.5,0.23,1.7,1.7,65,10,25,65,10,25
117,180,180117,180_117,30,68.56,1.3,0.095,0.186,0.432,0.1587,0.7,0.31,1.7,1.7,65,10,25,65,10,25
117,181,181117,181_117,31,68.78,1.3,0.095,0.104,0.35,0.1013,0.5,0.23,1.7,1.7,65,10,25,65,10,25
118,43,43118,43_118,20,37.71,0.7,0.197,0.358,0.504,0.3097,1.2,0.58,1.26,1.22,35,35,30,35,35,30
118,44,44118,44_118,62,37.94,1.3,0.197,0.317,0.463,0.281,1.2,0.58,1.36,1.3,35,35,30,35,35,30
118,45,45118,45_118,582,38.16,1.3,0.148,0.266,0.409,0.2306,0.75,0.38,1.39,1.35,60,30,10,60,30,10
118,60,60118,60_118,54,41.56,1.3,0.186,0.306,0.452,0.27,1,0.4,1.38,1.32,60,30,10,35,35,30
118,61,61118,61_118,81,41.78,1.3,0.148,0.24,0.383,0.2124,0.83,0.4,1.41,1.42,60,30,10,60,30,10
118,62,62118,62_118,50,42.01,1.3,0.095,0.187,0.433,0.1594,0.7,0.4,1.59,1.48,65,10,25,65,10,25
118,63,63118,63_118,98,42.23,1.3,0.148,0.28,0.423,0.2404,0.7,0.43,1.39,1.38,60,30,10,60,30,10
118,64,64118,64_118,153,42.46,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
118,65,65118,65_118,298,42.68,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
118,66,66118,66_118,265,42.91,1.3,0.148,0.24,0.383,0.2124,1,0.4,1.4,1.37,60,30,10,60,30,10
118,67,67118,67_118,391,43.14,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.35,60,30,10,60,30,10
118,68,68118,68_118,466,43.36,1.3,0.148,0.276,0.419,0.2376,0.79,0.4,1.41,1.38,60,30,10,60,30,10
118,69,69118,69_118,290,43.59,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.35,60,30,10,60,30,10
118,70,70118,70_118,170,43.81,1.3,0.148,0.276,0.419,0.2376,0.77,0.37,1.4,1.35,60,30,10,60,30,10
118,71,71118,71_118,39,44.04,1.3,0.148,0.266,0.409,0.2306,0.7,0.43,1.39,1.38,60,30,10,60,30,10
118,77,77118,77_118,3,45.39,0.7,0.095,0.212,0.458,0.1769,0.58,0.24,1.62,1.59,65,10,25,65,10,25
118,78,78118,78_118,3,45.61,1.3,0.197,0.289,0.435,0.2614,0.86,0.43,1.39,1.38,35,35,30,35,35,30
118,79,79118,79_118,10,45.84,1.3,0.095,0.194,0.44,0.1643,0.65,0.4,1.6,1.48,65,10,25,65,10,25
118,80,80118,80_118,115,46.06,1.3,0.148,0.247,0.39,0.2173,0.65,0.41,1.4,1.38,60,30,10,60,30,10
118,81,81118,81_118,505,46.29,1.3,0.148,0.276,0.419,0.2376,0.74,0.37,1.4,1.38,60,30,10,60,30,10
118,82,82118,82_118,979,46.51,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
118,83,83118,83_118,1078,46.74,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
118,84,84118,84_118,1712,46.96,0.7,0.148,0.325,0.468,0.2719,0.74,0.36,1.4,1.35,60,30,10,60,30,10
118,85,85118,85_118,1227,47.19,0.7,0.148,0.309,0.452,0.2607,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,86,86118,86_118,1014,47.41,0.7,0.148,0.325,0.468,0.2719,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,87,87118,87_118,734,47.64,1.3,0.148,0.29,0.433,0.2474,0.99,0.4,1.41,1.35,60,30,10,60,30,10
118,88,88118,88_118,430,47.86,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
118,89,89118,89_118,412,48.09,1.3,0.148,0.243,0.386,0.2145,0.98,0.37,1.4,1.35,60,30,10,60,30,10
118,90,90118,90_118,422,48.31,1.3,0.148,0.24,0.383,0.2124,0.74,0.4,1.41,1.38,60,30,10,60,30,10
118,91,91118,91_118,399,48.54,1.3,0.148,0.24,0.383,0.2124,0.74,0.4,1.41,1.37,60,30,10,60,30,10
118,92,92118,92_118,324,48.76,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
118,93,93118,93_118,520,48.99,1.3,0.148,0.283,0.426,0.2425,1.07,0.4,1.41,1.42,60,30,10,60,30,10
118,94,94118,94_118,478,49.21,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,95,95118,95_118,440,49.44,1.3,0.148,0.275,0.418,0.2369,1,0.38,1.41,1.36,60,30,10,60,30,10
118,96,96118,96_118,440,49.66,1.3,0.148,0.271,0.414,0.2341,1,0.37,1.41,1.38,60,30,10,60,30,10
118,97,97118,97_118,528,49.89,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,98,98118,98_118,605,50.11,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,99,99118,99_118,451,50.33,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.41,1.38,60,30,10,60,30,10
118,100,100118,100_118,607,50.56,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,101,101118,101_118,435,50.78,1.3,0.148,0.276,0.419,0.2376,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,102,102118,102_118,292,51.01,1.3,0.148,0.285,0.428,0.2439,1,0.37,1.4,1.35,60,30,10,60,30,10
118,103,103118,103_118,173,51.23,1.3,0.148,0.283,0.426,0.2425,0.99,0.36,1.4,1.35,60,30,10,60,30,10
118,104,104118,104_118,90,51.46,1.3,0.148,0.283,0.426,0.2425,1.2,0.4,1.49,1.42,60,30,10,60,30,10
118,105,105118,105_118,80,51.68,1.3,0.095,0.201,0.447,0.1692,0.93,0.37,1.57,1.49,65,10,25,65,10,25
118,106,106118,106_118,90,51.91,1.3,0.095,0.23,0.476,0.1895,0.74,0.36,1.41,1.35,65,10,25,65,10,25
118,107,107118,107_118,44,52.13,1.3,0.095,0.202,0.448,0.1699,0.93,0.3,1.58,1.51,65,10,25,65,10,25
118,108,108118,108_118,42,52.35,1.3,0.095,0.217,0.463,0.1804,0.9,0.27,1.65,1.52,65,10,25,65,10,25
118,109,109118,109_118,40,52.58,1.3,0.095,0.201,0.447,0.1692,0.9,0.27,1.65,1.52,65,10,25,65,10,25
118,110,110118,110_118,43,52.8,1.3,0.095,0.217,0.463,0.1804,0.9,0.27,1.58,1.51,65,10,25,65,10,25
118,111,111118,111_118,55,53.03,1.3,0.095,0.217,0.463,0.1804,0.9,0.27,1.65,1.52,65,10,25,65,10,25
118,112,112118,112_118,88,53.25,1.3,0.095,0.173,0.419,0.1496,0.7,0.28,1.6,1.51,65,10,25,65,10,25
118,113,113118,113_118,75,53.48,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.41,1.37,60,30,10,60,30,10
118,114,114118,114_118,45,53.7,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
118,115,115118,115_118,15,53.93,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
118,116,116118,116_118,1,54.15,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.35,60,30,10,60,30,10
118,117,117118,117_118,2,54.37,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.35,60,30,10,60,30,10
118,118,118118,118_118,1,54.6,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.38,60,30,10,60,30,10
118,121,121118,121_118,17,55.27,0.7,0.148,0.332,0.475,0.2768,0.65,0.43,1.39,1.38,60,30,10,60,30,10
118,122,122118,122_118,46,55.5,0.7,0.148,0.332,0.475,0.2768,0.65,0.43,1.39,1.38,60,30,10,60,30,10
118,123,123118,123_118,54,55.72,0.7,0.148,0.315,0.458,0.2649,1,0.43,1.41,1.42,60,30,10,60,30,10
118,124,124118,124_118,69,55.94,0.5,0.148,0.312,0.455,0.2628,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,125,125118,125_118,117,56.17,0.5,0.148,0.352,0.495,0.2908,1.39,0.6,1.41,1.54,60,30,10,60,30,10
118,126,126118,126_118,126,56.39,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
118,127,127118,127_118,149,56.62,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
118,128,128118,128_118,146,56.84,1.3,0.148,0.226,0.369,0.2026,1.45,0.5,1.41,1.54,60,30,10,60,30,10
118,129,129118,129_118,163,57.07,1.3,0.095,0.173,0.419,0.1496,0.4,0.21,1.71,1.71,65,10,25,65,10,25
118,130,130118,130_118,172,57.29,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
118,131,131118,131_118,199,57.52,0.5,0.148,0.352,0.495,0.2908,1.45,0.6,1.41,1.54,60,30,10,60,30,10
118,132,132118,132_118,279,57.74,0.5,0.148,0.352,0.495,0.2908,1.39,0.6,1.41,1.42,60,30,10,60,30,10
118,133,133118,133_118,217,57.96,0.5,0.148,0.314,0.457,0.2642,1.45,0.6,1.41,1.42,60,30,10,60,30,10
118,134,134118,134_118,204,58.19,0.5,0.148,0.468,0.611,0.372,1.39,0.6,1.41,1.42,60,30,10,60,30,10
118,135,135118,135_118,126,58.41,1.3,0.148,0.271,0.414,0.2341,1.39,0.5,1.41,1.42,60,30,10,60,30,10
118,136,136118,136_118,58,58.64,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,137,137118,137_118,46,58.86,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
118,139,139118,139_118,50,59.31,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
118,140,140118,140_118,83,59.54,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.54,60,30,10,60,30,10
118,141,141118,141_118,173,59.76,0.5,0.148,0.314,0.457,0.2642,1.65,0.58,1.41,1.54,60,30,10,60,30,10
118,142,142118,142_118,221,59.99,0.5,0.095,0.221,0.467,0.1832,1.65,0.39,1.73,1.74,65,10,25,65,10,25
118,144,144118,144_118,298,60.43,1.3,0.095,0.173,0.419,0.1496,0.4,0.21,1.71,1.71,65,10,25,65,10,25
118,145,145118,145_118,307,60.66,0.5,0.095,0.221,0.467,0.1832,1.39,0.39,1.71,1.71,65,10,25,65,10,25
118,146,146118,146_118,298,60.88,1.3,0.095,0.143,0.389,0.1286,0.4,0.21,1.71,1.71,65,10,25,65,10,25
118,147,147118,147_118,350,61.11,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
118,148,148118,148_118,383,61.33,0.5,0.148,0.352,0.495,0.2908,5.27,0.81,0.8,1.54,60,30,10,60,30,10
